SampleIdentity,FrameSequence,CompletionIdentity,Side,GroundPathInputIdentity,GroundContactIndex,GroundContactSegmentIndex,GroundContactSurfaceIdentity,GroundContactCandidateIdentity,GroundContactPositionX,GroundContactPositionY,GroundContactPositionZ,GroundContactNormalX,GroundContactNormalY,GroundContactNormalZ,GroundContactQueryDistance,GroundEnvelopeVertexIndex,GroundEnvelopeVertexX,GroundEnvelopeVertexY,GroundEnvelopeVertexZ
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,5,5,-206850,30064564222,42.32306,0,-3.04522228,-3.81469872E-05,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,6,6,-206850,34359531518,42.501667,0,-3.06566668,3.81469872E-05,1,-7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,7,7,-206850,38654498814,42.68028,0,-3.08611131,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,8,8,-206850,42949466110,42.85889,0,-3.10655546,-3.81469872E-05,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,9,9,-206850,47244433406,43.0375023,0,-3.12700033,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,10,10,-206850,51539400702,43.216114,0,-3.147445,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,11,11,-206850,55834367998,43.3947258,0,-3.167889,0,1,4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,12,12,-206850,60129335294,43.5733337,0,-3.188334,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,13,13,-206850,64424302590,43.7519455,0,-3.20877838,3.81469872E-05,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,14,14,-206850,68719269886,43.9305573,0,-3.229223,0,1,7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,15,15,-206850,73014237182,44.1091652,0,-3.24966717,0,1,1.430512E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,16,16,-206850,77309204478,44.2877769,0,-3.270112,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,48,49,Left,9576650812050402709,17,17,-206850,81604171774,44.46639,0,-3.29055643,0,1,4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,0,0,-206850,8589727742,41.43,0,-2.9429996,-3.81469872E-05,1,0,0.350000024,0,41.4300041,0,-2.9429996
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,1,1,-206850,12884695038,41.6079521,0,-2.969333,0,1,2.3841867E-06,0.350000024,1,44.6329956,0,-3.41700149
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,2,2,-206850,17179662334,41.78589,0,-2.9956665,0,1,-9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,3,3,-206850,21474629630,41.96384,0,-3.022,0,1,-9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,4,4,-206850,25769596926,42.141777,0,-3.04833341,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,5,5,-206850,30064564222,42.31973,0,-3.07466674,0,1,0,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,6,6,-206850,34359531518,42.4976654,0,-3.10100031,0,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,7,7,-206850,38654498814,42.6756172,0,-3.12733388,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,8,8,-206850,42949466110,42.8535538,0,-3.15366721,-3.81469872E-05,1,7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,9,9,-206850,47244433406,43.0315,0,-3.18000054,0,1,0,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,10,10,-206850,51539400702,43.209446,0,-3.20633388,0,1,-9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,11,11,-206850,55834367998,43.3873825,0,-3.23266745,0,1,0,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,12,12,-206850,60129335294,43.5653343,0,-3.259001,0,1,7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,13,13,-206850,64424302590,43.74327,0,-3.28533435,0,1,1.430512E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,14,14,-206850,68719269886,43.9212227,0,-3.31166768,0,1,4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,15,15,-206850,73014237182,44.09916,0,-3.33800125,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,16,16,-206850,77309204478,44.27711,0,-3.36433482,0,1,2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,49,50,Left,8920632643148788192,17,17,-206850,81604171774,44.4550476,0,-3.39066815,-3.81469872E-05,1,2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,0,0,-206850,8589727742,41.43,0,-2.94299984,-3.81469872E-05,1,-2.3841867E-06,0.350000024,0,41.4300041,0,-2.9429996
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,1,1,-206850,12884695038,41.59716,0,-2.97721,0,1,-1.430512E-05,0.350000024,1,44.6059952,0,-3.593
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,2,2,-206850,17179662334,41.76432,0,-3.01142073,-3.81469872E-05,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,3,3,-206850,21474629630,41.9314728,0,-3.04563117,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,4,4,-206850,25769596926,42.0986328,0,-3.07984185,0,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,5,5,-206850,30064564222,42.2657928,0,-3.1140523,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,6,6,-206850,34359531518,42.4329453,0,-3.14826274,3.81469872E-05,1,1.19209335E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,7,7,-206850,38654498814,42.6001053,0,-3.18247342,0,1,2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,8,8,-206850,42949466110,42.7672653,0,-3.21668386,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,9,9,-206850,47244433406,42.9344177,0,-3.25089455,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,10,10,-206850,51539400702,43.1015778,0,-3.285105,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,11,11,-206850,55834367998,43.268734,0,-3.31931567,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,12,12,-206850,60129335294,43.43589,0,-3.353526,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,13,13,-206850,64424302590,43.60305,0,-3.3877368,0,1,-1.430512E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,14,14,-206850,68719269886,43.7702065,0,-3.42194724,-3.81469872E-05,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,15,15,-206850,73014237182,43.9373627,0,-3.45615768,0,1,-7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,16,16,-206850,77309204478,44.1045227,0,-3.49036837,0,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,17,17,-206850,81604171774,44.27168,0,-3.52457881,0,1,2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,50,51,Left,4183160273129949958,18,18,-206850,85899139070,44.4388351,0,-3.55878973,0,1,1.19209335E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,0,0,-206850,8589727742,41.4300079,0,-2.9429996,0,1,-2.3841867E-06,0.350000024,0,41.4300041,0,-2.9429996
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,1,1,-206850,12884695038,41.5962677,0,-2.981473,0,1,-2.3841867E-06,0.350000024,1,44.589,0,-3.67399931
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,2,2,-206850,17179662334,41.7625351,0,-3.019947,0,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,3,3,-206850,21474629630,41.9287949,0,-3.05842066,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,4,4,-206850,25769596926,42.0950546,0,-3.09689426,0,1,-7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,5,5,-206850,30064564222,42.261322,0,-3.13536787,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,6,6,-206850,34359531518,42.42758,0,-3.17384171,0,1,0,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,7,7,-206850,38654498814,42.59385,0,-3.21231532,0,1,0,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,8,8,-206850,42949466110,42.76011,0,-3.250789,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,9,9,-206850,47244433406,42.9263725,0,-3.28926229,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,10,10,-206850,51539400702,43.0926361,0,-3.32773638,0,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,11,11,-206850,55834367998,43.2588959,0,-3.36621,0,1,-9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,12,12,-206850,60129335294,43.4251633,0,-3.40468359,3.81469872E-05,1,7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,13,13,-206850,64424302590,43.591423,0,-3.4431572,0,1,1.19209335E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,14,14,-206850,68719269886,43.75769,0,-3.481631,0,1,0,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,15,15,-206850,73014237182,43.92395,0,-3.52010465,0,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,16,16,-206850,77309204478,44.09021,0,-3.55857825,0,1,-9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,17,17,-206850,81604171774,44.2564774,0,-3.59705162,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,51,52,Left,14594977369613705920,18,18,-206850,85899139070,44.4227371,0,-3.6355257,0,1,-7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,0,0,-206850,8589727742,41.4300041,0,-2.94299936,0,1,-7.15256E-06,0.350000024,0,41.4300041,0,-2.9429996
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,1,1,-206850,12884695038,41.59485,0,-2.98768377,0,1,9.536747E-06,0.350000024,1,44.562,0,-3.792001
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,2,2,-206850,17179662334,41.75969,0,-3.03236818,0,1,2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,3,3,-206850,21474629630,41.92453,0,-3.07705235,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,4,4,-206850,25769596926,42.0893669,0,-3.12173653,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,5,5,-206850,30064564222,42.2542152,0,-3.166421,-3.81469872E-05,1,4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,6,6,-206850,34359531518,42.4190559,0,-3.21110535,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,7,7,-206850,38654498814,42.5839,0,-3.25578952,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,8,8,-206850,42949466110,42.74874,0,-3.30047369,0,1,-1.90734936E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,9,9,-206850,47244433406,42.91358,0,-3.345158,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,10,10,-206850,51539400702,43.0784225,0,-3.38984251,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,11,11,-206850,55834367998,43.2432632,0,-3.43452668,-3.81469872E-05,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,12,12,-206850,60129335294,43.4081078,0,-3.47921085,3.81469872E-05,1,0,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,13,13,-206850,64424302590,43.57295,0,-3.52389526,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,14,14,-206850,68719269886,43.73779,0,-3.56857967,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,15,15,-206850,73014237182,43.9026337,0,-3.61326385,0,1,-7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,16,16,-206850,77309204478,44.0674744,0,-3.657948,0,1,-9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,17,17,-206850,81604171774,44.2323151,0,-3.70263243,0,1,-9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,52,53,Left,2319049725397530829,18,18,-206850,85899139070,44.39716,0,-3.74731684,3.81469872E-05,1,7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,0,0,-206850,8589727742,41.4300079,0,-2.9429996,0,1,-2.3841867E-06,0.350000024,0,41.4300041,0,-2.9429996
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,1,1,-206850,12884695038,41.6064758,0,-2.921,0,1,-9.536747E-06,0.350000024,1,44.43,0,-2.56900048
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,2,2,-206850,17179662334,41.7829437,0,-2.89899969,0,1,-9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,3,3,-206850,21474629630,41.95942,0,-2.87699962,0,1,4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,4,4,-206850,25769596926,42.1358871,0,-2.85499978,0,1,2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,5,5,-206850,30064564222,42.312355,0,-2.833,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,6,6,-206850,34359531518,42.48883,0,-2.81099987,3.81469872E-05,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,7,7,-206850,38654498814,42.6653,0,-2.789,0,1,0,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,8,8,-206850,42949466110,42.8417664,0,-2.767,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,9,9,-206850,47244433406,43.0182381,0,-2.74500036,0,1,-1.90734936E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,10,10,-206850,51539400702,43.19471,0,-2.723,0,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,11,11,-206850,55834367998,43.3711777,0,-2.701,0,1,7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,12,12,-206850,60129335294,43.54765,0,-2.67900014,-3.81469872E-05,1,4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,13,13,-206850,64424302590,43.72412,0,-2.6570003,0,1,0,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,14,14,-206850,68719269886,43.90059,0,-2.63500023,-3.81469872E-05,1,-7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,15,15,-206850,73014237182,44.07706,0,-2.61300039,3.81469872E-05,1,7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,53,54,Left,4569806003822203535,16,16,-206850,77309204478,44.2535324,0,-2.59100032,0,1,0,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,0,0,-206850,8589727742,41.4300041,0,-2.9429996,0,1,0,0.350000024,0,41.4300041,0,-2.9429996
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,1,1,-206850,12884695038,41.59467,0,-2.89277744,-3.81469872E-05,1,7.15256E-06,0.350000024,1,44.3939972,0,-2.038999
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,2,2,-206850,17179662334,41.75934,0,-2.84255481,0,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,3,3,-206850,21474629630,41.9240036,0,-2.792333,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,4,4,-206850,25769596926,42.08867,0,-2.74211049,0,1,-9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,5,5,-206850,30064564222,42.2533379,0,-2.69188833,0,1,2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,6,6,-206850,34359531518,42.4180031,0,-2.64166617,0,1,-7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,7,7,-206850,38654498814,42.58267,0,-2.59144378,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,8,8,-206850,42949466110,42.7473335,0,-2.54122162,0,1,9.536747E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,9,9,-206850,47244433406,42.9120026,0,-2.490999,0,1,4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,10,10,-206850,51539400702,43.0766678,0,-2.440777,-3.81469872E-05,1,0,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,11,11,-206850,55834367998,43.241333,0,-2.390555,3.81469872E-05,1,7.15256E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,12,12,-206850,60129335294,43.406002,0,-2.34033251,0,1,-1.430512E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,13,13,-206850,64424302590,43.5706673,0,-2.29011035,0,1,-1.430512E-05,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,14,14,-206850,68719269886,43.7353325,0,-2.23988819,0,1,4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,15,15,-206850,73014237182,43.8999977,0,-2.18966556,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,16,16,-206850,77309204478,44.0646629,0,-2.13944364,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
0cc823b960954394b1bd36f4370e6114,54,55,Left,10727974558576484754,17,17,-206850,81604171774,44.229332,0,-2.08922124,3.81469872E-05,1,-9.536747E-06,0.350000024,-1,0,0,0
