SampleIdentity,FrameSequence,CompletionIdentity,Side,GroundPathInputIdentity,GroundContactIndex,GroundContactSegmentIndex,GroundContactSurfaceIdentity,GroundContactCandidateIdentity,GroundContactPositionX,GroundContactPositionY,GroundContactPositionZ,GroundContactNormalX,GroundContactNormalY,GroundContactNormalZ,GroundContactQueryDistance,GroundEnvelopeVertexIndex,GroundEnvelopeVertexX,GroundEnvelopeVertexY,GroundEnvelopeVertexZ
b5fdc9bbf4ed4c0ebd21798de39c453e,99,100,Left,7143243812757790396,10,10,-46322,51539561230,43.183445,0,-2.99700022,3.81469872E-05,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,99,100,Left,7143243812757790396,11,11,-46322,55834528526,43.36289,0,-3.0025,0,1,-7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,99,100,Left,7143243812757790396,12,12,-46322,60129495822,43.5423355,0,-3.00800014,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,99,100,Left,7143243812757790396,13,13,-46322,64424463118,43.72178,0,-3.01350021,0,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,99,100,Left,7143243812757790396,14,14,-46322,68719430414,43.9012222,0,-3.019,0,1,-9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,99,100,Left,7143243812757790396,15,15,-46322,73014397710,44.0806656,0,-3.0245,-3.81469872E-05,1,9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,99,100,Left,7143243812757790396,16,16,-46322,77309365006,44.26011,0,-3.03,0,1,-1.66893078E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,99,100,Left,7143243812757790396,17,17,-46322,81604332302,44.4395561,0,-3.0355,0,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,0,0,-46322,8589888270,41.389,0,-2.94200039,0,1,0,0.350000024,0,41.389,0,-2.94200039
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,1,1,-46322,12884855566,41.568222,0,-2.95400047,-3.81469872E-05,1,-4.7683734E-06,0.350000024,1,44.615,0,-3.15799975
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,2,2,-46322,17179822862,41.7474442,0,-2.96600032,0,1,-1.430512E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,3,3,-46322,21474790158,41.9266663,0,-2.97800016,0,1,9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,4,4,-46322,25769757454,42.10589,0,-2.99000025,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,5,5,-46322,30064724750,42.28511,0,-3.00200033,0,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,6,6,-46322,34359692046,42.4643326,0,-3.01400018,-3.81469872E-05,1,-9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,7,7,-46322,38654659342,42.6435547,0,-3.026,-3.81469872E-05,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,8,8,-46322,42949626638,42.8227768,0,-3.038,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,9,9,-46322,47244593934,43.002,0,-3.05000019,0,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,10,10,-46322,51539561230,43.1812248,0,-3.0619998,-3.81469872E-05,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,11,11,-46322,55834528526,43.3604469,0,-3.074,0,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,12,12,-46322,60129495822,43.53967,0,-3.086,0,1,-9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,13,13,-46322,64424463118,43.71889,0,-3.09799981,0,1,7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,14,14,-46322,68719430414,43.8981133,0,-3.10999966,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,15,15,-46322,73014397710,44.0773354,0,-3.12199974,0,1,7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,16,16,-46322,77309365006,44.2565575,0,-3.13399982,0,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,100,101,Left,13505046493466918824,17,17,-46322,81604332302,44.43578,0,-3.14599967,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,0,0,-46322,8589888270,41.389,0,-2.94200039,0,1,0,0.350000024,0,41.389,0,-2.94200039
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,1,1,-46322,12884855566,41.568222,0,-2.95400047,-3.81469872E-05,1,-4.7683734E-06,0.350000024,1,44.615,0,-3.15799975
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,2,2,-46322,17179822862,41.7474442,0,-2.96600032,0,1,-1.430512E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,3,3,-46322,21474790158,41.9266663,0,-2.97800016,0,1,9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,4,4,-46322,25769757454,42.10589,0,-2.99000025,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,5,5,-46322,30064724750,42.28511,0,-3.00200033,0,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,6,6,-46322,34359692046,42.4643326,0,-3.01400018,-3.81469872E-05,1,-9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,7,7,-46322,38654659342,42.6435547,0,-3.026,-3.81469872E-05,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,8,8,-46322,42949626638,42.8227768,0,-3.038,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,9,9,-46322,47244593934,43.002,0,-3.05000019,0,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,10,10,-46322,51539561230,43.1812248,0,-3.0619998,-3.81469872E-05,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,11,11,-46322,55834528526,43.3604469,0,-3.074,0,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,12,12,-46322,60129495822,43.53967,0,-3.086,0,1,-9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,13,13,-46322,64424463118,43.71889,0,-3.09799981,0,1,7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,14,14,-46322,68719430414,43.8981133,0,-3.10999966,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,15,15,-46322,73014397710,44.0773354,0,-3.12199974,0,1,7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,16,16,-46322,77309365006,44.2565575,0,-3.13399982,0,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,101,102,Left,13505046493466918824,17,17,-46322,81604332302,44.43578,0,-3.14599967,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,0,0,-46322,8589888270,41.389,0,-2.94200039,0,1,0,0.350000024,0,41.389,0,-2.94200039
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,1,1,-46322,12884855566,41.56761,0,-2.962278,0,1,-1.430512E-05,0.350000024,1,44.6039963,0,-3.30700016
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,2,2,-46322,17179822862,41.74622,0,-2.98255587,0,1,7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,3,3,-46322,21474790158,41.92483,0,-3.00283337,0,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,4,4,-46322,25769757454,42.1034431,0,-3.02311134,0,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,5,5,-46322,30064724750,42.2820549,0,-3.04338932,0,1,-1.430512E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,6,6,-46322,34359692046,42.4606667,0,-3.06366682,0,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,7,7,-46322,38654659342,42.6392746,0,-3.0839448,0,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,8,8,-46322,42949626638,42.8178864,0,-3.1042223,0,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,9,9,-46322,47244593934,42.9965,0,-3.12450027,-3.81469872E-05,1,-2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,10,10,-46322,51539561230,43.17511,0,-3.14477777,-3.81469872E-05,1,-2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,11,11,-46322,55834528526,43.3537178,0,-3.16505575,0,1,7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,12,12,-46322,60129495822,43.53233,0,-3.18533325,0,1,-7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,13,13,-46322,64424463118,43.71094,0,-3.20561123,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,14,14,-46322,68719430414,43.8895531,0,-3.22588921,0,1,9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,15,15,-46322,73014397710,44.0681648,0,-3.24616671,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,16,16,-46322,77309365006,44.2467728,0,-3.26644468,-3.81469872E-05,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,102,103,Left,12389298941795447512,17,17,-46322,81604332302,44.4253845,0,-3.28672218,-3.81469872E-05,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,0,0,-46322,8589888270,41.389,0,-2.94200039,0,1,0,0.350000024,0,41.389,0,-2.94200039
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,1,1,-46322,12884855566,41.56761,0,-2.962278,0,1,-1.430512E-05,0.350000024,1,44.6039963,0,-3.30700016
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,2,2,-46322,17179822862,41.74622,0,-2.98255587,0,1,7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,3,3,-46322,21474790158,41.92483,0,-3.00283337,0,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,4,4,-46322,25769757454,42.1034431,0,-3.02311134,0,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,5,5,-46322,30064724750,42.2820549,0,-3.04338932,0,1,-1.430512E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,6,6,-46322,34359692046,42.4606667,0,-3.06366682,0,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,7,7,-46322,38654659342,42.6392746,0,-3.0839448,0,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,8,8,-46322,42949626638,42.8178864,0,-3.1042223,0,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,9,9,-46322,47244593934,42.9965,0,-3.12450027,-3.81469872E-05,1,-2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,10,10,-46322,51539561230,43.17511,0,-3.14477777,-3.81469872E-05,1,-2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,11,11,-46322,55834528526,43.3537178,0,-3.16505575,0,1,7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,12,12,-46322,60129495822,43.53233,0,-3.18533325,0,1,-7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,13,13,-46322,64424463118,43.71094,0,-3.20561123,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,14,14,-46322,68719430414,43.8895531,0,-3.22588921,0,1,9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,15,15,-46322,73014397710,44.0681648,0,-3.24616671,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,16,16,-46322,77309365006,44.2467728,0,-3.26644468,-3.81469872E-05,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,103,104,Left,12389298941795447512,17,17,-46322,81604332302,44.4253845,0,-3.28672218,-3.81469872E-05,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,0,0,-46322,8589888270,41.389,0,-2.94200039,0,1,0,0.350000024,0,41.389,0,-2.94200039
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,1,1,-46322,12884855566,41.5669975,0,-2.96811152,0,1,-2.3841867E-06,0.350000024,1,44.593,0,-3.4119997
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,2,2,-46322,17179822862,41.745,0,-2.99422264,-3.81469872E-05,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,3,3,-46322,21474790158,41.923,0,-3.02033353,0,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,4,4,-46322,25769757454,42.1009979,0,-3.04644465,0,1,-7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,5,5,-46322,30064724750,42.279,0,-3.07255578,0,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,6,6,-46322,34359692046,42.4569969,0,-3.09866714,0,1,9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,7,7,-46322,38654659342,42.635,0,-3.12477779,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,8,8,-46322,42949626638,42.813,0,-3.150889,0,1,-9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,9,9,-46322,47244593934,42.9909973,0,-3.177,0,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,10,10,-46322,51539561230,43.169,0,-3.20311117,3.81469872E-05,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,11,11,-46322,55834528526,43.3469963,0,-3.2292223,-3.81469872E-05,1,-1.19209335E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,12,12,-46322,60129495822,43.5249977,0,-3.25533319,-3.81469872E-05,1,-2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,13,13,-46322,64424463118,43.703,0,-3.28144431,-3.81469872E-05,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,14,14,-46322,68719430414,43.881,0,-3.30755544,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,15,15,-46322,73014397710,44.059,0,-3.3336668,-3.81469872E-05,1,-1.19209335E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,16,16,-46322,77309365006,44.2369957,0,-3.35977745,0,1,-7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,104,105,Left,13914096759540643063,17,17,-46322,81604332302,44.4149971,0,-3.38588858,0,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,0,0,-46322,8589888270,41.389,0,-2.94200039,0,1,0,0.350000024,0,41.389,0,-2.94200039
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,1,1,-46322,12884855566,41.5669975,0,-2.96811152,0,1,-2.3841867E-06,0.350000024,1,44.593,0,-3.4119997
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,2,2,-46322,17179822862,41.745,0,-2.99422264,-3.81469872E-05,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,3,3,-46322,21474790158,41.923,0,-3.02033353,0,1,0,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,4,4,-46322,25769757454,42.1009979,0,-3.04644465,0,1,-7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,5,5,-46322,30064724750,42.279,0,-3.07255578,0,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,6,6,-46322,34359692046,42.4569969,0,-3.09866714,0,1,9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,7,7,-46322,38654659342,42.635,0,-3.12477779,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,8,8,-46322,42949626638,42.813,0,-3.150889,0,1,-9.536747E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,9,9,-46322,47244593934,42.9909973,0,-3.177,0,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,10,10,-46322,51539561230,43.169,0,-3.20311117,3.81469872E-05,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,11,11,-46322,55834528526,43.3469963,0,-3.2292223,-3.81469872E-05,1,-1.19209335E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,12,12,-46322,60129495822,43.5249977,0,-3.25533319,-3.81469872E-05,1,-2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,13,13,-46322,64424463118,43.703,0,-3.28144431,-3.81469872E-05,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,14,14,-46322,68719430414,43.881,0,-3.30755544,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,15,15,-46322,73014397710,44.059,0,-3.3336668,-3.81469872E-05,1,-1.19209335E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,16,16,-46322,77309365006,44.2369957,0,-3.35977745,0,1,-7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,105,106,Left,13914096759540643063,17,17,-46322,81604332302,44.4149971,0,-3.38588858,0,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,106,107,Left,15010150017946722179,0,0,-46322,8589888270,41.389,0,-2.94200063,0,1,-2.3841867E-06,0.350000024,0,41.389,0,-2.94200039
b5fdc9bbf4ed4c0ebd21798de39c453e,106,107,Left,15010150017946722179,1,1,-46322,12884855566,41.5568962,0,-2.971895,0,1,0,0.350000024,1,44.5790024,0,-3.50999975
b5fdc9bbf4ed4c0ebd21798de39c453e,106,107,Left,15010150017946722179,2,2,-46322,17179822862,41.7247925,0,-3.00178981,-3.81469872E-05,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,106,107,Left,15010150017946722179,3,3,-46322,21474790158,41.8926849,0,-3.0316844,3.81469872E-05,1,-4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,106,107,Left,15010150017946722179,4,4,-46322,25769757454,42.06058,0,-3.06157947,3.81469872E-05,1,1.430512E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,106,107,Left,15010150017946722179,5,5,-46322,30064724750,42.2284775,0,-3.09147382,0,1,4.7683734E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,106,107,Left,15010150017946722179,6,6,-46322,34359692046,42.39637,0,-3.12136865,0,1,2.3841867E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,106,107,Left,15010150017946722179,7,7,-46322,38654659342,42.5642624,0,-3.15126324,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,106,107,Left,15010150017946722179,8,8,-46322,42949626638,42.7321625,0,-3.1811583,0,1,-7.15256E-06,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,106,107,Left,15010150017946722179,9,9,-46322,47244593934,42.9000549,0,-3.21105266,0,1,-1.430512E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,106,107,Left,15010150017946722179,10,10,-46322,51539561230,43.0679474,0,-3.24094748,0,1,1.19209335E-05,0.350000024,-1,0,0,0
b5fdc9bbf4ed4c0ebd21798de39c453e,106,107,Left,15010150017946722179,11,11,-46322,55834528526,43.2358475,0,-3.270842,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
