SampleIdentity,FrameSequence,CompletionIdentity,Side,GroundPathInputIdentity,GroundContactIndex,GroundContactSegmentIndex,GroundContactSurfaceIdentity,GroundContactCandidateIdentity,GroundContactPositionX,GroundContactPositionY,GroundContactPositionZ,GroundContactNormalX,GroundContactNormalY,GroundContactNormalZ,GroundContactQueryDistance,GroundEnvelopeVertexIndex,GroundEnvelopeVertexX,GroundEnvelopeVertexY,GroundEnvelopeVertexZ
07e3a9be101b414f9a65ef4c683eafba,99,100,Left,13723469370172409429,11,11,-65268,55834509580,43.36289,0,-2.999389,3.81469872E-05,1,9.536747E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,99,100,Left,13723469370172409429,12,12,-65268,60129476876,43.54233,0,-3.00533319,0,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,99,100,Left,13723469370172409429,13,13,-65268,64424444172,43.72178,0,-3.011278,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,99,100,Left,13723469370172409429,14,14,-65268,68719411468,43.9012222,0,-3.01722217,0,1,-7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,99,100,Left,13723469370172409429,15,15,-65268,73014378764,44.0806656,0,-3.02316642,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,99,100,Left,13723469370172409429,16,16,-65268,77309346060,44.2601051,0,-3.02911115,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,99,100,Left,13723469370172409429,17,17,-65268,81604313356,44.4395561,0,-3.0350554,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,0,0,-65268,8589869324,41.389,0,-2.93400049,0,1,0,0.350000024,0,41.389,0,-2.93400049
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,1,1,-65268,12884836620,41.568222,0,-2.946445,0,1,-2.3841867E-06,0.350000024,1,44.615,0,-3.15799975
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,2,2,-65268,17179803916,41.7474442,0,-2.95888925,-3.81469872E-05,1,-7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,3,3,-65268,21474771212,41.9266663,0,-2.9713335,-3.81469872E-05,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,4,4,-65268,25769738508,42.10589,0,-2.983778,0,1,-7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,5,5,-65268,30064705804,42.28511,0,-2.9962225,0,1,1.430512E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,6,6,-65268,34359673100,42.4643326,0,-3.008667,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,7,7,-65268,38654640396,42.6435547,0,-3.02111125,3.81469872E-05,1,-1.430512E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,8,8,-65268,42949607692,42.8227768,0,-3.03355551,0,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,9,9,-65268,47244574988,43.0020027,0,-3.046,0,1,7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,10,10,-65268,51539542284,43.1812248,0,-3.0584445,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,11,11,-65268,55834509580,43.3604469,0,-3.070889,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,12,12,-65268,60129476876,43.53967,0,-3.08333325,-3.81469872E-05,1,4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,13,13,-65268,64424444172,43.71889,0,-3.09577775,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,14,14,-65268,68719411468,43.8981133,0,-3.108222,-3.81469872E-05,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,15,15,-65268,73014378764,44.0773354,0,-3.1206665,3.81469872E-05,1,4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,16,16,-65268,77309346060,44.2565575,0,-3.133111,0,1,1.66893078E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,100,101,Left,6726343738209725969,17,17,-65268,81604313356,44.43578,0,-3.14555526,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,0,0,-65268,8589869324,41.389,0,-2.93400049,0,1,0,0.350000024,0,41.389,0,-2.93400049
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,1,1,-65268,12884836620,41.568222,0,-2.946445,0,1,-2.3841867E-06,0.350000024,1,44.615,0,-3.15799975
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,2,2,-65268,17179803916,41.7474442,0,-2.95888925,-3.81469872E-05,1,-7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,3,3,-65268,21474771212,41.9266663,0,-2.9713335,-3.81469872E-05,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,4,4,-65268,25769738508,42.10589,0,-2.983778,0,1,-7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,5,5,-65268,30064705804,42.28511,0,-2.9962225,0,1,1.430512E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,6,6,-65268,34359673100,42.4643326,0,-3.008667,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,7,7,-65268,38654640396,42.6435547,0,-3.02111125,3.81469872E-05,1,-1.430512E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,8,8,-65268,42949607692,42.8227768,0,-3.03355551,0,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,9,9,-65268,47244574988,43.0020027,0,-3.046,0,1,7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,10,10,-65268,51539542284,43.1812248,0,-3.0584445,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,11,11,-65268,55834509580,43.3604469,0,-3.070889,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,12,12,-65268,60129476876,43.53967,0,-3.08333325,-3.81469872E-05,1,4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,13,13,-65268,64424444172,43.71889,0,-3.09577775,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,14,14,-65268,68719411468,43.8981133,0,-3.108222,-3.81469872E-05,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,15,15,-65268,73014378764,44.0773354,0,-3.1206665,3.81469872E-05,1,4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,16,16,-65268,77309346060,44.2565575,0,-3.133111,0,1,1.66893078E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,101,102,Left,6726343738209725969,17,17,-65268,81604313356,44.43578,0,-3.14555526,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,0,0,-65268,8589869324,41.389,0,-2.93400073,0,1,-2.3841867E-06,0.350000024,0,41.389,0,-2.93400049
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,1,1,-65268,12884836620,41.56761,0,-2.95472264,0,1,-7.15256E-06,0.350000024,1,44.6039963,0,-3.30700016
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,2,2,-65268,17179803916,41.74622,0,-2.97544479,0,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,3,3,-65268,21474771212,41.92483,0,-2.99616742,0,1,7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,4,4,-65268,25769738508,42.1034431,0,-3.01688933,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,5,5,-65268,30064705804,42.2820549,0,-3.03761172,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,6,6,-65268,34359673100,42.4606667,0,-3.05833364,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,7,7,-65268,38654640396,42.6392746,0,-3.079056,0,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,8,8,-65268,42949607692,42.8178864,0,-3.09977841,-3.81469872E-05,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,9,9,-65268,47244574988,42.9965,0,-3.12050033,0,1,-7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,10,10,-65268,51539542284,43.17511,0,-3.14122272,0,1,-1.430512E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,11,11,-65268,55834509580,43.3537178,0,-3.16194463,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,12,12,-65268,60129476876,43.53233,0,-3.182667,0,1,-9.536747E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,13,13,-65268,64424444172,43.71094,0,-3.20338941,0,1,1.19209335E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,14,14,-65268,68719411468,43.8895531,0,-3.22411132,-3.81469872E-05,1,7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,15,15,-65268,73014378764,44.0681648,0,-3.24483347,3.81469872E-05,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,16,16,-65268,77309346060,44.2467728,0,-3.265556,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,102,103,Left,8463739151520961337,17,17,-65268,81604313356,44.4253845,0,-3.286278,3.81469872E-05,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,0,0,-65268,8589869324,41.389,0,-2.93400073,0,1,-2.3841867E-06,0.350000024,0,41.389,0,-2.93400049
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,1,1,-65268,12884836620,41.56761,0,-2.95472264,0,1,-7.15256E-06,0.350000024,1,44.6039963,0,-3.30700016
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,2,2,-65268,17179803916,41.74622,0,-2.97544479,0,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,3,3,-65268,21474771212,41.92483,0,-2.99616742,0,1,7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,4,4,-65268,25769738508,42.1034431,0,-3.01688933,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,5,5,-65268,30064705804,42.2820549,0,-3.03761172,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,6,6,-65268,34359673100,42.4606667,0,-3.05833364,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,7,7,-65268,38654640396,42.6392746,0,-3.079056,0,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,8,8,-65268,42949607692,42.8178864,0,-3.09977841,-3.81469872E-05,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,9,9,-65268,47244574988,42.9965,0,-3.12050033,0,1,-7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,10,10,-65268,51539542284,43.17511,0,-3.14122272,0,1,-1.430512E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,11,11,-65268,55834509580,43.3537178,0,-3.16194463,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,12,12,-65268,60129476876,43.53233,0,-3.182667,0,1,-9.536747E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,13,13,-65268,64424444172,43.71094,0,-3.20338941,0,1,1.19209335E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,14,14,-65268,68719411468,43.8895531,0,-3.22411132,-3.81469872E-05,1,7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,15,15,-65268,73014378764,44.0681648,0,-3.24483347,3.81469872E-05,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,16,16,-65268,77309346060,44.2467728,0,-3.265556,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,103,104,Left,8463739151520961337,17,17,-65268,81604313356,44.4253845,0,-3.286278,3.81469872E-05,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,0,0,-65268,8589869324,41.389,0,-2.93400049,0,1,0,0.350000024,0,41.389,0,-2.93400049
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,1,1,-65268,12884836620,41.5669975,0,-2.960556,0,1,0,0.350000024,1,44.593,0,-3.4119997
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,2,2,-65268,17179803916,41.745,0,-2.98711157,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,3,3,-65268,21474771212,41.923,0,-3.013667,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,4,4,-65268,25769738508,42.1009979,0,-3.04022264,3.81469872E-05,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,5,5,-65268,30064705804,42.279,0,-3.066778,0,1,-9.536747E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,6,6,-65268,34359673100,42.4569969,0,-3.09333348,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,7,7,-65268,38654640396,42.635,0,-3.119889,0,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,8,8,-65268,42949607692,42.813,0,-3.14644456,0,1,4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,9,9,-65268,47244574988,42.9909973,0,-3.173,3.81469872E-05,1,-7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,10,10,-65268,51539542284,43.169,0,-3.19955564,0,1,-7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,11,11,-65268,55834509580,43.3469963,0,-3.22611117,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,12,12,-65268,60129476876,43.5249977,0,-3.25266671,0,1,4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,13,13,-65268,64424444172,43.703,0,-3.27922249,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,14,14,-65268,68719411468,43.881,0,-3.30577755,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,15,15,-65268,73014378764,44.059,0,-3.332333,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,16,16,-65268,77309346060,44.2369957,0,-3.35888863,0,1,-9.536747E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,104,105,Left,69488828660813518,17,17,-65268,81604313356,44.4149971,0,-3.38544416,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,0,0,-65268,8589869324,41.389,0,-2.93400049,0,1,0,0.350000024,0,41.389,0,-2.93400049
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,1,1,-65268,12884836620,41.5669975,0,-2.960556,0,1,0,0.350000024,1,44.593,0,-3.4119997
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,2,2,-65268,17179803916,41.745,0,-2.98711157,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,3,3,-65268,21474771212,41.923,0,-3.013667,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,4,4,-65268,25769738508,42.1009979,0,-3.04022264,3.81469872E-05,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,5,5,-65268,30064705804,42.279,0,-3.066778,0,1,-9.536747E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,6,6,-65268,34359673100,42.4569969,0,-3.09333348,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,7,7,-65268,38654640396,42.635,0,-3.119889,0,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,8,8,-65268,42949607692,42.813,0,-3.14644456,0,1,4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,9,9,-65268,47244574988,42.9909973,0,-3.173,3.81469872E-05,1,-7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,10,10,-65268,51539542284,43.169,0,-3.19955564,0,1,-7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,11,11,-65268,55834509580,43.3469963,0,-3.22611117,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,12,12,-65268,60129476876,43.5249977,0,-3.25266671,0,1,4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,13,13,-65268,64424444172,43.703,0,-3.27922249,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,14,14,-65268,68719411468,43.881,0,-3.30577755,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,15,15,-65268,73014378764,44.059,0,-3.332333,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,16,16,-65268,77309346060,44.2369957,0,-3.35888863,0,1,-9.536747E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,105,106,Left,69488828660813518,17,17,-65268,81604313356,44.4149971,0,-3.38544416,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,0,0,-65268,8589869324,41.3889961,0,-2.93400049,0,1,0,0.350000024,0,41.389,0,-2.93400049
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,1,1,-65268,12884836620,41.5568962,0,-2.96431613,0,1,-7.15256E-06,0.350000024,1,44.5790024,0,-3.50999975
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,2,2,-65268,17179803916,41.72479,0,-2.99463224,0,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,3,3,-65268,21474771212,41.89268,0,-3.02494764,-3.81469872E-05,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,4,4,-65268,25769738508,42.06058,0,-3.05526352,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,5,5,-65268,30064705804,42.2284737,0,-3.08557916,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,6,6,-65268,34359673100,42.39637,0,-3.11589527,0,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,7,7,-65268,38654640396,42.56426,0,-3.14621067,3.81469872E-05,1,7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,8,8,-65268,42949607692,42.73216,0,-3.17652655,0,1,0,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,9,9,-65268,47244574988,42.9000549,0,-3.20684218,0,1,9.536747E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,10,10,-65268,51539542284,43.0679436,0,-3.2371583,0,1,-4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,11,11,-65268,55834509580,43.2358437,0,-3.2674737,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,12,12,-65268,60129476876,43.40374,0,-3.29778957,-3.81469872E-05,1,4.7683734E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,13,13,-65268,64424444172,43.57163,0,-3.32810521,0,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,14,14,-65268,68719411468,43.73953,0,-3.35842133,0,1,-1.19209335E-05,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,15,15,-65268,73014378764,43.90742,0,-3.38873672,0,1,7.15256E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,16,16,-65268,77309346060,44.0753136,0,-3.4190526,3.81469872E-05,1,-2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,17,17,-65268,81604313356,44.2432137,0,-3.44936824,0,1,2.3841867E-06,0.350000024,-1,0,0,0
07e3a9be101b414f9a65ef4c683eafba,106,107,Left,4029896507581541322,18,18,-65268,85899280652,44.4111061,0,-3.47968435,3.81469872E-05,1,-7.15256E-06,0.350000024,-1,0,0,0
